x_m y_m z_m T_K G_Kpm V_mps dTdt_Kps
3.000000e-03 -5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -3.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.000000e-03 -1.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.000000e-03 -5.000000e-04 1.123008e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -2.000000e-03 0.000000e+00 1.123013e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.500000e-03 -1.500000e-03 1.123005e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.500000e-03 -1.000000e-03 1.123046e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.500000e-03 -5.000000e-04 1.123186e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.500000e-03 0.000000e+00 1.123300e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.000000e-03 -2.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.000000e-03 -1.500000e-03 1.123043e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.000000e-03 -1.000000e-03 1.123451e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.000000e-03 -5.000000e-04 1.124947e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -1.000000e-03 0.000000e+00 1.126192e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-04 -2.000000e-03 1.123007e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-04 -1.500000e-03 1.123166e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-04 -1.000000e-03 1.124860e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-04 -5.000000e-04 1.131260e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -5.000000e-04 0.000000e+00 1.136657e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.336809e-18 -2.000000e-03 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.336809e-18 -1.500000e-03 1.123263e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.336809e-18 -1.000000e-03 1.126001e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.336809e-18 -5.000000e-04 1.136441e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 -4.336809e-18 0.000000e+00 1.145282e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-04 -2.000000e-03 1.123007e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-04 -1.500000e-03 1.123166e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-04 -1.000000e-03 1.124860e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-04 -5.000000e-04 1.131260e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-04 0.000000e+00 1.136657e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.000000e-03 -2.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.000000e-03 -1.500000e-03 1.123043e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.000000e-03 -1.000000e-03 1.123451e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.000000e-03 -5.000000e-04 1.124947e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.000000e-03 0.000000e+00 1.126192e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.500000e-03 -1.500000e-03 1.123005e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.500000e-03 -1.000000e-03 1.123046e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.500000e-03 -5.000000e-04 1.123186e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 1.500000e-03 0.000000e+00 1.123300e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.000000e-03 -1.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.000000e-03 -5.000000e-04 1.123008e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.000000e-03 0.000000e+00 1.123013e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 2.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 3.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-03 5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -3.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -2.000000e-03 0.000000e+00 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.500000e-03 -1.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.500000e-03 -5.000000e-04 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.500000e-03 0.000000e+00 1.123016e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.000000e-03 -1.500000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.000000e-03 -1.000000e-03 1.123024e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.000000e-03 -5.000000e-04 1.123107e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -1.000000e-03 0.000000e+00 1.123176e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-04 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-04 -1.500000e-03 1.123009e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-04 -1.000000e-03 1.123102e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-04 -5.000000e-04 1.123461e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -5.000000e-04 0.000000e+00 1.123767e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.336809e-18 -2.000000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.336809e-18 -1.500000e-03 1.123014e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.336809e-18 -1.000000e-03 1.123165e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.336809e-18 -5.000000e-04 1.123755e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 -4.336809e-18 0.000000e+00 1.124258e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-04 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-04 -1.500000e-03 1.123009e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-04 -1.000000e-03 1.123102e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-04 -5.000000e-04 1.123461e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-04 0.000000e+00 1.123767e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.000000e-03 -1.500000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.000000e-03 -1.000000e-03 1.123024e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.000000e-03 -5.000000e-04 1.123107e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.000000e-03 0.000000e+00 1.123176e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.500000e-03 -1.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.500000e-03 -5.000000e-04 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 1.500000e-03 0.000000e+00 1.123016e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.000000e-03 0.000000e+00 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 2.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 3.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-03 5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -3.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-03 -2.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
